message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3,213194, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.103668298";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,210027, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.097293933";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,219553, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.088812269";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,216374, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.087718161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,213206, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.081943403";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,219553, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.072224802";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,222732, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.072031385";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,216385, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.065428393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,225911, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.056642275";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,222732, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.055817267";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,219564, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.049029549";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,229091, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.041419291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,225911, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.040038529";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,222744, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.032967134";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,232270, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.024086699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,229091, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.024021963";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,225923, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.017180146";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,235449, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.008249719";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,232270, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.007909998";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,229102, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.001655525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,238629, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.992936819";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,235449, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.992049304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,232281, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.984980551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,238629, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.976078350";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,241808, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.976066439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,235461, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.969268270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244987, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.960335676";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,241808, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.960175947";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,238640, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.953939587";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,248166, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.944535895";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244987, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.943364820";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,241819, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.937332100";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,251346, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.928911481";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,248166, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.927457447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,244998, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.922000911";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,254525, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.912282849";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,251346, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.911928341";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,248177, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.906314778";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,257704, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.896218339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,254525, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.896082788";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,251357, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.889431494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,260883, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.880496508";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,257704, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.879938042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,254536, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.873999504";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,264063, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.864521912";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,260883, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.864194570";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,257715, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.857370107";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,267242, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.848639840";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,264063, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.848274389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,260894, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.841767495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,270421, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.833167477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,267242, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.832256408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,264074, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.825483048";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273600, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.816661750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,270421, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.815414771";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,267253, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.809201920";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,276780, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.801020731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273600, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.799386941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,270432, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.793515593";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,279959, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.784644896";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,276780, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.783776168";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,273611, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.777818762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,283138, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.769032921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,279959, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.767988734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,276791, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.762095655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,286318, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.752439670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,283138, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.752108408";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,279970, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.745475451";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,289497, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.736700050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,286318, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.736096707";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,283149, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.729662039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,292676, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.720737545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,289497, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.719372437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,286328, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.713108446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,295855, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.705313741";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,292676, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.703665525";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,289508, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.697686642";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,299035, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.688400034";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,295855, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.688098915";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,292687, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.681065492";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,302214, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.672455071";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,299035, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.672299958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,295866, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.665623075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,305393, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.656922446";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,302214, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.655610970";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,299045, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.649118876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,308572, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.641147747";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,305393, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.639806946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,302225, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.633355153";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,308572, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.624227819";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,311752, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.624161952";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,305404, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.617736366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,314931, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.608632037";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,311752, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.608235973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,308583, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.601350788";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,318110, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.592424411";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,314931, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.591709470";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,311762, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.585957655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,321290, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.576649885";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,318110, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.575902705";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,314942, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.569511828";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,324469, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.560885863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,321290, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.560264859";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,318121, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.553057852";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,327648, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.545094395";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,324469, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.543691347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,321300, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.537508963";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,330827, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.528703354";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,327648, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.527892180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,324479, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.521846687";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,334007, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.513072845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,330827, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.512370490";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,327659, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.505923340";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,337186, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.496481296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,334007, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.495377986";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,330838, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.489824018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,340365, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.481044890";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,337186, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.479949127";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,334017, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.473997409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,343544, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.464175377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,340365, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.463973141";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,337196, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.457919135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,346724, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.448427458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,343544, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.448255289";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,340375, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.441822302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,349903, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.432913921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,346724, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.431598658";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,343555, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.425036036";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,353082, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.416176286";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,349903, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.415980043";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,346734, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.409137732";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,356262, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.400516420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,353082, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.399480750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,349913, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.394236358";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,359441, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.384094950";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,356262, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.383629646";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,353092, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.377983872";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,362620, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.368400187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,359441, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.367842152";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,356272, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.361419584";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,365799, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.352772170";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,362620, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.351792506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,359451, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.345651047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,368979, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.337065500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,365799, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.336315914";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,362630, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.329206846";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,372158, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.320291241";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,368979, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.319884886";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,365809, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.313620423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,375337, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.304340494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,372158, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.303874938";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,368989, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.298014393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,378516, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.288406716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,375337, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.288204087";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,372168, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.281397899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,381696, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.272847298";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,378516, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.271528474";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,375347, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.265656044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,384875, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.256699639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,381696, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.255924729";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,378526, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.249537573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,388054, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.241490046";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,384875, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.240148007";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,381706, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.233057098";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,391234, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.225043134";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,388054, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.223788927";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,384885, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.217214072";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,391234, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.208418599";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,394413, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.208364769";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,388064, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.201806923";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,397592, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.192772779";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,394413, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.192132263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,391243, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.185122994";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,400771, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.176850096";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,397592, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.176016238";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,394423, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.169064229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,403951, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.161034192";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,400771, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.159757034";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,397602, y=-0,031842])";"30";"turtlesim1.sim";"1725958446.153732079";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,407130, y=-0,031842])";"30";"turtlesim3.sim";"1725958446.144202502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,403951, y=-0,031842])";"30";"turtlesim2.sim";"1725958446.144072609";"./src/turtle.cpp:update:260"
